 author_date_unix_timestamp numeric,commit_type numeric,--,bug,-,ns,nd,nf,entrophy ,la,ld,lt,fix,ndev ,age,nuc,exp,rexp,sexp
1382551157,"0
",--,0,-,1,1,1,0,0,1,224,0,8,0.032372685,1,712,109.4809503,234
1382551658,"0
",--,0,-,1,2,2,0.041912595,220,0,487,0,13,49.40733218,1,410,34.85709435,53
 1382552947,"2
",--,1,-,2,3,3,0.678821275,75,40,911.6666667,0,13,21.97314429,3,414,38.17569846,33
 1382554221,"1
",--,1,-,1,1,1,0,3,0,241,0,6,0.022777778,1,797,52.05890913,69
1382555657,"0
",--,0,-,1,1,1,0,4,0,38,0,1,46.96946759,1,800,55.0308037,70
1382558695,"0
",--,0,-,1,1,1,0,4,0,0,0,0,0,0,416,39.23722185,42
 1382559754,"1
",--,1,-,2,2,2,0.998635964,22,1,171,0,8,0.039814815,2,715,112.1739194,235
1382560352,"0
",--,0,-,1,1,3,1.584962501,5,1,54.33333333,0,8,39.62010802,2,417,40.23070737,43
 1382562999,"2
",--,1,-,1,4,5,2.232974474,30,21,1395.4,0,15,9.836972222,5,427,41.45848515,64
 1382563683,"1
",--,1,-,1,1,1,0,81,0,0,0,0,0,0,1670,87.75685294,15
1382564362,"0
",--,0,-,1,1,2,0.721928095,12,3,349,0,13,21.56629051,2,407,32.12098515,8
1382564421,"3
",--,1,-,1,4,4,1.085530574,269,11,1303.75,0,15,2.80150463,3,395,43.09019892,43
1382572266,"0
",--,0,-,1,1,1,0,14,0,0,0,0,0,0,1675,88.77347837,147
1382586176,"0
",--,0,-,3,3,3,0.741878385,360,1,422.3333333,0,13,6.168927469,2,597,22.46092291,92
1382627311,"0
",--,0,-,1,1,1,0,4,1,43,0,2,19.90872685,1,1673,87.723169,158
1382630793,"0
",--,0,-,1,1,1,0,6,1,827,0,11,13.85831019,1,147,19.69454033,27
1382631072,"0
",--,0,-,1,1,1,0,1,1,117,0,5,1.058958333,1,152,24.69454033,32
1382634508,"0
",--,0,-,2,2,2,0.918295834,2,1,440.5,0,13,8.292222222,2,783,49.75120123,36
1382644162,"0
",--,0,-,1,1,1,0,1,1,117,0,5,0.15150463,1,153,25.62897585,33
 1382644243,"1
",--,1,-,1,1,1,0,4,3,70,0,1,3.085821759,1,418,41.09543977,59
1382644989,"0
",--,0,-,1,1,1,0,3,2,546,0,6,17.10859954,1,781,49.55687422,64
1382647129,"0
",--,0,-,1,1,1,0,0,3,14,0,1,0.866469907,1,782,50.53493439,75
1382647872,"0
",--,0,-,1,1,1,0,1,1,9,0,1,79.05482639,1,784,52.52855374,106
1382648911,"0
",--,0,-,1,1,1,0,3,0,813,0,17,1.265428241,1,787,55.46622935,49
1382710828,"0
",--,0,-,1,1,1,0,2,2,2207,0,13,1.15741E-05,1,426,41.97790696,63
1382714800,"3
",--,1,-,1,1,1,0,1,1,115,0,6,12.94563657,1,121,24.68573371,15
 1382715327,"1
",--,1,-,2,2,2,0.876716289,23,4,469.5,0,13,8.890815972,2,420,41.89691088,36
1382716007,"0
",--,0,-,1,1,1,0,1,1,138,0,7,16.86388889,1,421,42.89611723,12
1382719497,"3
",--,1,-,2,2,2,1,2,2,70.5,0,8,3.058663194,2,67,17.38684181,8.5
1382720015,"0
",--,0,-,2,2,3,0.773228349,17,74,127.6666667,0,1,2.536107253,2,585,41.41802198,78.5
1382721151,"0
",--,0,-,1,1,1,0,0,4,153,0,4,0.092118056,1,664,101.5817881,225
1382722273,"0
",--,0,-,1,1,1,0,1,0,15,0,4,87.85256944,1,407,16.56917187,16
 1382722524,"2
",--,1,-,1,1,1,0,61,0,0,0,0,0,0,422,43.62087384,30
 1382724164,"1
",--,1,-,1,1,1,0,8,3,2720,0,15,1.15741E-05,1,161,25.89210207,38
1382724797,"0
",--,0,-,2,3,3,1.570950594,6,4,1055.666667,0,15,7.924070216,3,414,20.89209223,14
1382727767,"3
",--,1,-,2,4,4,1.27588263,80,43,1338,0,15,1.532711227,4,419,46.00376878,35
 1382728770,"2
",--,1,-,2,3,5,1.509959403,76,70,630.4,0,15,10.084125,3,423,44.27992475,37.5
1382733449,"0
",--,0,-,1,1,1,0,1,1,664,0,13,0.054155093,1,424,45.18753476,14
1382734805,"0
",--,0,-,3,3,3,1.378783493,3,4,64.66666667,0,8,0.662712191,3,1679,87.03505756,59
1382735074,"0
",--,0,-,2,2,2,0,1,1,26.5,0,5,1.15741E-05,2,1680,88.01850242,75
1382735743,"0
",--,0,-,3,3,3,1,2,2,7.666666667,0,3,0.006203704,3,1681,89.0174458,50.66666667
1382736175,"0
",--,0,-,1,1,1,0,0,0,33,0,2,1.15741E-05,1,1683,91.01441991,4
1382736345,"0
",--,0,-,1,1,1,0,1,1,51,0,1,0.000914352,1,418,24.33414675,5
 1382736867,"2
",--,1,-,3,4,7,2.24857314,17,17,420,0,15,3.851023479,6,599,23.5517757,2.333333333
1382736884,"0
",--,0,-,1,1,1,0,1,1,61,0,1,1.15741E-05,1,1684,92.01300888,5
 1382736924,"2
",--,1,-,1,1,1,0,12,3,51,0,1,0.006701389,1,419,25.33414675,6
1382737062,"0
",--,0,-,1,1,1,0,1,0,2685,0,15,0.141956019,1,600,24.5517757,5
1382737562,"0
",--,0,-,4,4,9,2.800044618,13,6,72.33333333,0,9,21.52028549,5,1685,93.00051824,60
1382737965,"0
",--,0,-,2,2,2,0.99107606,14,4,1020,0,18,0.049421296,1,671,102.424999,142.5
1382739739,"0
",--,0,-,1,1,1,0,11,1,56,0,8,42.76121528,1,602,26.51988929,236
1382740335,"0
",--,0,-,1,1,1,0,2,0,129,0,7,17.9218287,1,603,27.51439479,237
1382747006,"0
",--,0,-,1,1,1,0,20,0,0,0,0,0,0,788,54.83015067,76
1382747665,"0
",--,0,-,1,1,1,0,2,1,238,0,6,4.13037037,1,665,100.2521395,199
1382748319,"0
",--,0,-,1,1,1,0,2,1,239,0,6,0.007569444,1,666,101.2521395,200
1382749129,"0
",--,0,-,1,1,1,0,2,1,133,0,1,14.22361111,1,792,56.80544988,50
1382749962,"0
",--,0,-,1,1,1,0,3,1,134,0,1,0.009641204,1,793,57.80544988,51
1382791260,"0
",--,0,-,1,1,1,0,15,12,20,0,1,0.512199074,1,1678,86.97985479,148
1382794000,"0
",--,0,-,1,1,1,0,21,0,0,0,0,0,0,668,102.2521395,52
1382799558,"3
",--,1,-,3,4,5,1.797063364,82,9,329.8,0,15,0.567416667,3,405,21.46480423,27
1382813783,"3
",--,1,-,1,1,4,1.360599683,31,26,34.75,0,2,51.4855816,2,361,29.67542257,42
1382822940,"3
",--,1,-,1,1,2,0.903116172,27,42,334.5,0,13,0.217170139,2,144,54.36507937,9
1382887595,"0
",--,0,-,1,1,1,0,0,1,664,0,13,1.627025463,1,667,100.8636114,20
1382916865,"0
",--,0,-,1,1,1,0,168,0,0,0,0,0,0,586,42.0326353,18
1382969755,"0
",--,0,-,1,2,2,0.881290899,10,0,18,0,4,2.369230324,1,425,45.93370198,44
1382971281,"0
",--,0,-,1,1,1,0,100,0,1064,0,12,5.994131944,1,587,42.93883133,91
 1382972072,"1
",--,1,-,4,10,25,4.436035328,61,70,303.84,0,16,53.87740231,14,1687,95.96157451,156.5
 1382973233,"1
",--,1,-,3,5,8,2.035958105,120,18,482.5,0,17,9.362751736,6,158,25.70264832,13.33333333
 1382978649,"1
",--,1,-,1,1,1,0,23,2,117,0,5,3.871377315,1,156,25.65784312,35
1382989535,"0
",--,0,-,1,1,1,0,2,0,244,0,6,5.038356481,1,428,46.79017173,65
 1382993489,"1
",--,1,-,2,2,2,0.179256067,37,0,403,0,12,2.13400463,2,588,42.66452493,37
1382994309,"0
",--,0,-,1,1,1,0,1,1,221,0,1,82.11847222,1,1690,96.75252171,164
1382994526,"0
",--,0,-,1,1,1,0,8,0,79,0,6,33.10546296,1,1691,97.74919059,165
1382995422,"0
",--,0,-,1,1,1,0,0,10,10,0,1,259.1742014,1,803,68.46344324,110
1383058720,"0
",--,0,-,1,1,1,0,0,6,1747,0,18,1.006273148,1,673,98.88254921,229
 1383058820,"2
",--,1,-,1,3,3,1.005665958,23,6,1969.666667,0,15,2.577762346,3,1692,98.44663489,92
1383059767,"0
",--,0,-,1,1,1,0,2,2,3548,0,16,1.018391204,1,674,99.33572381,230
1383074370,"3
",--,1,-,2,3,5,1.509959403,76,70,630.4,0,15,10.084125,3,423,44.27992475,37.5
1383075889,"0
",--,0,-,1,1,1,0,1,1,663,0,13,3.9334375,1,157,25.65891813,2
1383077587,"0
",--,0,-,1,1,1,0,35,0,0,0,0,0,0,1698,98.41124851,7
1383077628,"0
",--,0,-,1,1,2,0.439496987,0,22,66.5,0,5,105.5333102,2,1695,98.41082334,166
1383077860,"0
",--,0,-,1,1,1,0,0,0,111,0,5,1.15741E-05,1,1696,99.39531531,155
1383078857,"0
",--,0,-,1,1,1,0,0,12,814,0,17,1.15741E-05,1,136,7.720703482,22
1383081058,"0
",--,0,-,1,1,1,0,7,1,172,0,1,18.06918981,1,430,47.03211255,67
1383081677,"0
",--,0,-,3,3,4,1.752715279,8,1,219.75,0,15,5.371168981,4,429,46.99332134,38.33333333
1383084127,"0
",--,0,-,1,1,1,0,1,9,4430,0,14,0.123900463,1,589,41.09209832,69
1383084127,"0
",--,0,-,1,1,1,0,21,0,4422,0,14,1.15741E-05,1,590,41.09209832,70
1383084540,"0
",--,0,-,1,1,1,0,1,1,23,0,1,0.057280093,1,678,99.27684224,5
1383085099,"0
",--,0,-,1,1,1,0,1,1,152,0,7,0.06375,1,679,100.2768422,6
1383088316,"0
",--,0,-,1,1,1,0,3,2,1308,0,12,8.161400463,1,605,29.01189641,238
1383102427,"0
",--,0,-,1,1,1,0,116,0,0,0,0,0,0,591,42.40965383,71
 1383142596,"2
",--,1,-,1,1,1,0,10,2,381,0,7,7.78931713,1,807,69.04824964,55
 1383148348,"1
",--,1,-,2,2,2,0.543564443,6,2,2195,0,16,3.90005787,2,606,29.95634063,24.5
 1383154696,"2
",--,1,-,1,1,2,0.970950594,10,0,517,0,15,19.96487847,2,808,67.91565662,56
1383155694,"0
",--,0,-,1,2,2,0.970950594,6,4,2513,0,14,1.15741E-05,2,599,42.95480371,75
1383156015,"0
",--,0,-,1,1,1,0,1,1,525,0,14,0.015266204,1,809,68.88164857,57
1383157390,"0
",--,0,-,1,1,1,0,1,1,35,0,4,0.793819444,1,1699,100.7565446,0
1383158090,"0
",--,0,-,1,1,1,0,3,1,35,0,4,0.008101852,1,1700,101.5007521,1
1383158789,"0
",--,0,-,1,1,1,0,7,1,1211,0,10,8.977060185,1,95,9.206092673,45
1383160273,"3
",--,1,-,1,1,1,0,57,4,321,0,7,0.05,1,764,44.37188065,39
1383162267,"0
",--,0,-,1,1,1,0,2,1,2728,0,15,1.15741E-05,1,1702,102.1494193,94
1383162267,"0
",--,0,-,1,1,1,0,1,2,2729,0,15,1.197303241,1,1701,102.1494193,93
1383162484,"0
",--,0,-,1,2,2,0,1,1,161.5,0,7,1.15741E-05,2,702,101.8909195,226
1383162591,"0
",--,0,-,1,2,2,0.811278124,4,4,170,0,7,0.000625,2,703,102.8575861,227
1383162863,"0
",--,0,-,1,1,1,0,2,2,35,0,1,0.986990741,1,1724,104.1096263,8
1383162986,"0
",--,0,-,1,2,26,0,1,1,69.80769231,0,5,0.033033743,2,1726,105.1086393,5
1383163028,"0
",--,0,-,2,2,2,0.960118663,0,47,53,0,3,190.4942882,2,1725,105.1081961,3
1383164064,"0
",--,0,-,1,1,1,0,1,1,39,0,3,0.871064815,1,810,68.23792677,1
1383164082,"0
",--,0,-,1,1,1,0,14,0,0,0,0,0,0,811,69.23792677,81
1383230650,"0
",--,0,-,1,1,1,0,6,1,142,0,11,16.71621528,1,423,24.28821654,86
1383230916,"0
",--,0,-,2,2,2,1,2,2,238,0,13,0.001545139,2,425,25.28821654,56
1383231401,"0
",--,0,-,1,1,1,0,1,1,75,0,7,1.15741E-05,1,421,24.28821654,22
1383231469,"0
",--,0,-,1,1,1,0,1,1,329,0,10,0.792430556,1,424,26.28821654,24
1383238147,"0
",--,0,-,1,1,1,0,1,1,3,0,1,1.905694444,1,1738,105.0102126,161
 1383238912,"2
",--,1,-,1,1,2,0.998363673,21,0,1129,0,18,0.530891204,2,159,24.0813937,43
1383239653,"3
",--,1,-,1,3,5,1.959147917,12,12,82.2,0,5,49.77045602,4,1635,92.70017723,148
1383239798,"0
",--,0,-,1,1,1,0,1,0,6,0,1,1.872430556,1,1740,106.9967728,7
1383240143,"0
",--,0,-,1,1,1,0,4,0,31,0,3,0.001574074,1,1742,108.9963807,12
1383240663,"0
",--,0,-,1,1,1,0,2,2,84,0,3,5.837928241,1,607,30.27827373,7
 1383240799,"1
",--,1,-,2,7,10,3.20477764,68,34,842.6,0,17,11.80305324,8,432,43.85153256,42
 1383242671,"1
",--,1,-,1,1,1,0,2,2,374,0,12,13.01197917,1,1705,100.947356,23
1383242768,"0
",--,0,-,1,1,2,0.998509099,0,44,22,0,3,5.209930556,2,1706,101.9447221,158
1383242863,"0
",--,0,-,2,2,2,0.918295834,3,3,48.5,0,10,3.718993056,2,1707,102.9443593,10
1383242932,"0
",--,0,-,1,1,1,0,1,1,22,0,2,1.783888889,1,1708,103.9359727,3
1383242970,"0
",--,0,-,1,1,1,0,2,2,470,0,10,23.94865741,1,1709,104.9359727,159
1383243035,"0
",--,0,-,2,2,2,0.16232618,0,42,150,0,13,24.36059028,2,1710,105.9359727,63
1383243155,"0
",--,0,-,1,1,1,0,39,0,0,0,0,0,0,598,46.64959124,74
1383243178,"0
",--,0,-,1,1,1,0,0,286,286,0,2,97.89668981,1,1711,106.9349668,3
1383243287,"0
",--,0,-,1,1,1,0,1,1,34,0,2,26.99373843,1,1703,100.9345747,156
1383245168,"0
",--,0,-,1,1,3,1.569944535,0,128,42.66666667,0,3,93.90459491,1,1712,109.9018479,95
1383245356,"0
",--,0,-,1,1,3,1.248047273,0,103,34.33333333,0,4,93.90677083,1,1714,111.8991921,97
1383245430,"0
",--,0,-,1,1,1,0,0,28,28,0,2,93.90762731,1,1715,112.8991921,98
1383245503,"0
",--,0,-,1,1,2,0.892121281,0,55,27.5,0,2,20.96825231,1,1716,113.8972158,99
1383245680,"0
",--,0,-,1,1,1,0,0,49,49,0,4,93.91052083,1,1718,115.8969236,101
1383245784,"0
",--,0,-,1,1,1,0,1,1,30,0,1,1.15741E-05,1,1719,116.8960367,102
1383245818,"0
",--,0,-,1,1,1,0,1,1,32,0,1,1.15741E-05,1,1720,117.8960367,103
1383245857,"0
",--,0,-,1,1,1,0,3,3,69,0,1,1.15741E-05,1,1721,118.8953571,104
 1383250966,"1
",--,1,-,1,1,1,0,26,26,75,0,7,0.226446759,1,422,25.93934566,23
1383251931,"0
",--,0,-,1,1,1,0,0,75,75,0,4,93.98287037,1,1722,119.8144504,105
1383251973,"0
",--,0,-,1,1,1,0,0,29,29,0,2,93.98335648,1,1723,120.8144504,106
 1383252209,"2
",--,1,-,1,1,1,0,3,3,583,0,6,2.994444444,1,596,45.56557909,73
1383253773,"0
",--,0,-,1,1,1,0,1,0,216,0,5,5.974664352,1,427,30.59678695,18
1383313896,"0
",--,0,-,2,2,3,1.332466136,40,21,330.6666667,0,14,1.432430556,2,433,43.92720992,9
1383318625,"3
",--,1,-,2,2,2,0.684038436,8,3,607.5,0,12,6.765434028,2,266,49.73524655,116.5
1383319654,"0
",--,0,-,1,1,1,0,0,2,67,0,1,0.9046875,1,1744,130.6958785,14
1383321383,"0
",--,0,-,1,1,1,0,3,3,2943,0,15,0.091597222,1,685,99.52999597,210
1383321650,"0
",--,0,-,1,1,1,0,3,1,2943,0,15,0.003090278,1,686,100.529996,211
1383321906,"0
",--,0,-,1,1,1,0,7,3,2945,0,15,0.002962963,1,687,101.529996,212
1383323109,"0
",--,0,-,1,1,2,1,0,2,2320,0,14,1.15741E-05,2,1770,131.4952371,122
1383323272,"0
",--,0,-,1,1,1,0,0,10,704,0,14,0.727337963,1,814,65.58627719,13
 1383323638,"2
",--,1,-,1,1,1,0,6,0,460,0,12,22.82758102,1,52,5.312388484,7
1383324397,"0
",--,0,-,1,2,3,1.541982284,18,0,35.33333333,0,3,2.726770833,1,431,41.25901967,0
1383324939,"0
",--,0,-,1,1,1,0,11,5,2949,0,15,0.035104167,1,688,102.3066089,213
1383328548,"0
",--,0,-,1,1,1,0,1,1,60,0,11,9.029548611,1,609,31.29503075,45
1383328931,"0
",--,0,-,1,2,2,0.73001663,14,35,1232.5,0,13,1.020046296,1,1729,125.1446366,108
1383329334,"0
",--,0,-,1,1,1,0,3,3,2956,0,15,1.024710648,1,690,103.6080459,215
1383329973,"0
",--,0,-,1,1,1,0,11,6,2956,0,15,0.007395833,1,691,104.6017456,216
1383330666,"0
",--,0,-,1,1,1,0,10,2,2961,0,15,0.008020833,1,692,105.5890656,217
1383330822,"0
",--,0,-,1,1,1,0,1,1,2969,0,15,0.001805556,1,693,106.5843037,218
1383332855,"3
",--,1,-,1,1,2,1,3,5,29.5,0,1,64.01159722,2,293,30.04586512,8
 1383332957,"1
",--,1,-,1,1,1,0,4,2,244,0,12,1.15741E-05,1,1771,136.6502349,25
1383333732,"0
",--,0,-,1,1,1,0,10,15,60,0,1,86.93778935,1,430,31.541016,7
1383334295,"0
",--,0,-,1,1,1,0,11,3,2969,0,15,0.040196759,1,694,106.8191345,219
1383336074,"0
",--,0,-,1,1,1,0,12,8,2977,0,15,0.020590278,1,695,107.5798675,220
 1383336555,"1
",--,1,-,1,4,6,1.801881906,48,42,27.16666667,0,3,0.482687114,3,816,67.10397333,4
1383337399,"0
",--,0,-,1,1,1,0,1,11,50,0,3,0.03837963,1,817,68.10043822,5
1383338234,"0
",--,0,-,1,1,1,0,63,2,2981,0,15,0.025,1,696,108.4379997,221
 1383338370,"2
",--,1,-,1,2,2,0.203730106,596,0,20,0,3,0.005619213,1,818,69.08606512,6
1383338505,"0
",--,0,-,1,1,1,0,4,0,3042,0,15,0.003136574,1,697,108.9379997,222
1383338600,"0
",--,0,-,2,2,2,1,2,2,509,0,14,0.708940972,2,434,42.35253589,43.5
1383341667,"3
",--,1,-,3,4,7,2.24857314,17,17,420,0,15,3.851023479,6,599,23.5517757,2.333333333
1383341829,"0
",--,0,-,1,1,1,0,2,0,19,0,8,73.72021991,1,164,26.65248155,2
1383393153,"0
",--,0,-,1,1,1,0,1,0,3046,0,15,0.6325,1,700,107.9525244,225
1383393378,"0
",--,0,-,1,1,1,0,1,0,21,0,1,10.86416667,1,701,108.9525244,60
 1383402977,"1
",--,1,-,1,1,2,0.99107606,18,0,2715.5,0,15,3.422685185,2,698,107.1668101,223
 1383405053,"2
",--,1,-,1,1,1,0,35,0,0,0,0,0,0,699,108.1430006,224
 1383535819,"1
",--,1,-,1,2,2,1,6,6,496.5,0,16,14.60010995,2,600,47.23877132,29
1383580207,"0
",--,0,-,2,2,2,0.881290899,5,5,1550,0,15,6.513275463,2,706,111.7280254,145.5
 1383580455,"2
",--,1,-,1,1,1,0,84,0,0,0,0,0,0,1745,129.5898554,115
 1383582178,"2
",--,1,-,6,11,30,4.315804721,31,81,316.0333333,0,15,24.86464931,25,1732,121.5703888,113
1383582711,"0
",--,0,-,1,2,3,1.459147917,0,6,1384,0,15,0.987496142,2,1733,122.5686397,112
1383582807,"0
",--,0,-,2,2,17,0,1,1,117.3529412,0,13,0.336341912,2,435,42.56256193,15.5
1383583190,"0
",--,0,-,1,1,1,0,1,1,129,0,14,3.954606481,1,135,7.43006565,38
1383589164,"0
",--,0,-,1,1,1,0,3,0,10,0,3,5.791203704,1,1736,124.3128717,6
1383589878,"0
",--,0,-,1,1,2,1,2,2,45,0,5,89.95767361,1,438,42.97562444,27
1383590225,"0
",--,0,-,3,3,6,2.507380102,10,3,159.1666667,0,14,34.65334877,5,439,43.97562444,41.33333333
1383593648,"0
",--,0,-,1,1,1,0,2,2,52,0,3,3.116331019,1,436,42.82822948,2
1383596691,"0
",--,0,-,1,1,1,0,2,2,52,0,3,0.035219907,1,437,43.25698716,3
1383598509,"3
",--,1,-,3,5,7,1.997215609,95,0,396,0,13,7.182782738,4,412,21.6947737,9
1383600356,"0
",--,0,-,1,1,1,0,12,11,179,0,3,1.15741E-05,1,823,65.18654087,73
 1383602343,"1
",--,1,-,2,2,2,0.980798365,43,0,198,0,8,0.043136574,1,728,116.1255238,238
 1383602919,"2
",--,1,-,1,1,1,0,19,16,2156,0,15,1.15741E-05,1,431,30.58778749,25
 1383603406,"2
",--,1,-,2,3,7,2.443066139,55,4,622.7142857,0,17,1.533864087,7,432,31.58737933,17
1383604268,"0
",--,0,-,1,1,1,0,6,1,84,0,1,0.275613426,1,440,46.23846219,71
 1383604951,"1
",--,1,-,4,5,7,2.289790482,44,31,1254.285714,0,18,17.18032903,7,170,26.84549806,25
 1383610847,"2
",--,1,-,1,1,1,0,1,1,169,0,8,45.25515046,1,54,6.950281322,9
1383614109,"0
",--,0,-,1,1,1,0,8,2,7,0,2,98.17474537,1,612,30.89398825,241
1383666381,"0
",--,0,-,1,1,1,0,1,1,56,0,2,24.83447917,1,707,109.1977631,62
1383666399,"0
",--,0,-,2,2,2,0.945660305,8,3,1946.5,0,18,0.711203704,1,171,27.65823763,45
1383667259,"0
",--,0,-,2,2,2,0.918295834,9,147,1551.5,0,15,20.85050926,2,708,110.0072869,147
1383667409,"0
",--,0,-,1,1,1,0,6,0,83,0,5,1.15741E-05,1,172,28.49157096,6
1383667814,"0
",--,0,-,2,3,3,1.156779649,10,10,201.3333333,0,7,0.834714506,2,825,67.04243574,67.5
1383668686,"0
",--,0,-,1,1,1,0,4,0,131,0,7,10.74480324,1,441,47.03541086,36
1383669238,"3
",--,1,-,1,1,1,0,6,0,460,0,12,22.82758102,1,52,5.312388484,7
1383670068,"0
",--,0,-,1,1,1,0,1,0,2965,0,15,0.032511574,1,442,48.0312442,72
1383670805,"0
",--,0,-,1,1,2,1,2,2,47,0,3,3.89724537,1,819,65.03554099,7
1383676020,"0
",--,0,-,1,1,1,0,0,0,37,0,2,4.810069444,1,1749,134.3238886,15
1383676675,"0
",--,0,-,1,1,1,0,1,1,43,0,2,3.965185185,1,1751,136.0941514,17
1383677593,"0
",--,0,-,1,2,7,2.719294526,13,13,30.42857143,0,3,0.567982804,2,1752,136.9563447,8
1383678881,"0
",--,0,-,2,2,4,0,10,10,251.75,0,8,0.00771412,2,717,113.8521518,32.5
 1383679105,"1
",--,1,-,1,1,3,1.584962501,18,3,38.66666667,0,8,1.342770062,2,1753,137.4336284,9
1383679404,"0
",--,0,-,1,1,1,0,1,1,59,0,3,3.947152778,1,1754,138.3814037,10
1383680852,"0
",--,0,-,1,1,1,0,11,0,0,0,0,0,0,1822,144.2922294,30
1383682743,"0
",--,0,-,1,1,2,1,10,10,67,0,8,0.040376157,2,1755,137.7331149,11
 1383682860,"2
",--,1,-,2,29,152,4.269669338,106,106,148.0789474,0,9,0.136013721,4,1756,138.2216826,88
1383683177,"0
",--,0,-,1,1,1,0,1,0,35,0,2,0.003668981,1,1758,140.2063606,165
1383683197,"0
",--,0,-,1,1,1,0,4,0,58,0,3,4.040671296,1,429,29.44540127,0
1383683970,"3
",--,1,-,1,2,2,0.203730106,596,0,20,0,3,0.005619213,1,818,69.08606512,6
1383686039,"0
",--,0,-,3,4,4,1.884313528,6,7,588.5,0,16,73.72363137,4,433,33.42796636,41
 1383687602,"2
",--,1,-,1,1,1,0,1,0,45,0,4,0.052615741,1,1759,141.0656994,14
1383687897,"0
",--,0,-,1,1,1,0,37,0,0,0,0,0,0,1760,142.0644422,15
1383689103,"0
",--,0,-,1,2,2,0.994984828,24,0,228.5,0,7,0.246400463,1,826,68.8517871,76
1383691544,"0
",--,0,-,1,1,1,0,1,0,260,0,6,6.161423611,1,1761,142.9951287,26
1383691635,"0
",--,0,-,1,1,1,0,5,1,214,0,7,18.14570602,1,443,47.69692503,73
1383691828,"0
",--,0,-,1,2,2,0.918295834,3,3,1580.5,0,15,0.545202546,2,434,34.39340897,28
1383692780,"0
",--,0,-,2,2,2,0.026766196,373,0,133,0,12,5.78704E-06,1,138,9.809924821,20
1383708152,"0
",--,0,-,1,1,1,0,5,4,2174,0,13,0.472199074,1,602,44.61876937,76
1383738613,"0
",--,0,-,3,3,5,0.954434003,5,3,92.4,0,13,0.216645833,2,719,113.7763897,32
1383739367,"0
",--,0,-,3,3,6,0.99107606,15,12,158.3333333,0,13,0.002916667,2,720,114.7763897,33
 1383740755,"2
",--,1,-,5,5,9,1.03692379,824,821,144.1111111,0,12,0.144292695,4,721,115.7737581,31.2
1383747148,"0
",--,0,-,1,1,1,0,2,5,71,0,2,16.63059028,1,603,45.59490897,31
 1383748946,"1
",--,1,-,1,1,1,0,40,10,4392,0,14,0.944351852,1,604,46.56434129,77
1383754999,"0
",--,0,-,2,2,2,0.985228136,5,2,1110,0,15,0.783043981,2,444,48.32518568,39
1383755420,"0
",--,0,-,2,2,2,0.863120569,5,2,39.5,0,4,1.15741E-05,2,175,29.00278711,1
1383755724,"0
",--,0,-,1,1,4,1.921928095,6,24,959.25,0,19,5.119493634,4,56,8.882561479,10
1383757114,"0
",--,0,-,1,2,2,1,0,14,45,0,3,0.859421296,1,445,49.32396617,5
1383757312,"3
",--,1,-,1,1,2,0.998363673,21,0,1129,0,18,0.530891204,2,159,24.0813937,43
1383759204,"0
",--,0,-,1,1,1,0,2,2,814,0,17,1.773993056,1,1762,143.4464145,27
1383761106,"0
",--,0,-,2,2,3,1.224394445,21,6,1461.333333,0,17,0.005185185,1,1764,145.3200741,74
1383761704,"0
",--,0,-,1,1,1,0,8,1,40,0,3,0.242465278,1,722,114.519479,56
1383762336,"0
",--,0,-,1,1,1,0,2,0,49,0,3,0.084918981,1,446,49.92791685,6
 1383762948,"2
",--,1,-,1,1,1,0,1,1,692,0,14,1.846550926,1,447,50.76053895,20
1383764847,"0
",--,0,-,1,2,3,1.541982284,18,0,36.66666667,0,3,0.37597608,2,448,51.61601311,7
1383768592,"0
",--,0,-,1,1,1,0,9,5,693,0,14,0.034039352,1,725,115.0375174,33
1383770151,"0
",--,0,-,1,1,1,0,2,0,818,0,1,0.340231481,1,723,113.8467494,1
1383770506,"0
",--,0,-,1,1,1,0,4,2,2178,0,15,0.108796296,1,449,52.15179169,75
1383770703,"0
",--,0,-,1,1,1,0,3,3,2180,0,15,0.002280093,1,450,53.14981541,76
 1383774312,"1
",--,1,-,1,1,1,0,4,1,855,0,17,1.15741E-05,1,821,60.12537764,58
1383774411,"0
",--,0,-,1,1,1,0,2,1,178,0,3,7.029872685,1,822,61.12299669,72
1383776206,"3
",--,1,-,2,3,7,2.443066139,55,4,622.7142857,0,17,1.533864087,7,432,31.58737933,17
1383779380,"0
",--,0,-,1,1,1,0,2,1,854,0,17,0.21150463,1,1765,141.7066302,30
 1383780014,"1
",--,1,-,2,4,5,2.082051645,39,11,1837,0,18,1.15741E-05,5,626,46.63531028,62
 1383780890,"2
",--,1,-,1,1,1,0,2,1,320,0,5,2.299907407,1,167,24.81300191,39
1383838721,"0
",--,0,-,1,1,1,0,16,69,820,0,1,0.793634259,1,731,118.9546844,3
1383848434,"0
",--,0,-,1,1,3,1.435520504,5,4,20,0,2,10.4582716,2,614,30.88422363,243
1383850101,"0
",--,0,-,1,1,1,0,4,0,257,0,12,1.15741E-05,1,452,53.03348323,22
 1383850633,"1
",--,1,-,3,4,4,1.65726823,63,9,102.5,0,13,2.303547454,3,453,54.02853459,20.33333333
1383850789,"0
",--,0,-,1,1,1,0,1,1,389,0,7,8.196678241,1,828,66.48903115,62
 1383851874,"2
",--,1,-,1,5,6,1.316592406,309,7,910.3333333,0,15,0.520252701,4,460,55.00001579,84
